time, .header.seq, .header.stamp.secs, .header.stamp.nsecs, .header.frame_id, .orientation.x, .orientation.y, .orientation.z, .orientation.w, .orientation_covariance, .angular_velocity.x, .angular_velocity.y, .angular_velocity.z, .angular_velocity_covariance, .linear_acceleration.x, .linear_acceleration.y, .linear_acceleration.z, .linear_acceleration_covariance
1637149246211790797, 9785, 1636513052, 801800966, base_link, -0.00518005447369, -0.0129132046622, -0.99987757417, -0.00715910977673, "(0.00016519427834118475, 0.0, 0.0, 0.0, 0.0001638459045560656, 0.0, 0.0, 0.0, 0.016688488581222183)", 0.000401649349648, 0.000605355139095, 3.82988776179e-05, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.172988897151, 0.11920521442, 0.126393572047, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149246232085443, 9786, 1636513052, 821367979, base_link, -0.00519182203953, -0.0129127753333, -0.99987744002, -0.00717008760385, "(0.00016519427834118475, 0.0, 0.0, 0.0, 0.0001638459045560656, 0.0, 0.0, 0.0, 0.016688488581222183)", -0.000253491153385, -7.39904998683e-05, -0.000871309120146, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.0983701569339, -0.0582906853701, -0.0841319627566, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149246250542581, 9787, 1636513052, 840667963, base_link, -0.00518408330495, -0.0129101854842, -0.999877555782, -0.00716420505548, "(0.00016519427834118475, 0.0, 0.0, 0.0, 0.0001638459045560656, 0.0, 0.0, 0.0, 0.016688488581222183)", 7.4931214212e-05, 0.000256152615278, -0.000315258369859, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.0979375140336, 0.0699182142389, 0.113324924541, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149246273083932, 9788, 1636513052, 861669063, base_link, -0.00519110984415, -0.0129044433547, -0.999877539658, -0.00717170886043, "(0.00016519427834118475, 0.0, 0.0, 0.0, 0.0001638459045560656, 0.0, 0.0, 0.0, 0.016688488581222183)", -0.00099184452241, -0.00017792276808, -0.000572673693446, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.0198721002893, 0.0196051957334, -0.0767130888239, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149246290598830, 9789, 1636513052, 880784034, base_link, -0.00518877015335, -0.0128975634303, -0.999877701306, -0.00716323613375, "(0.00016519427834118475, 0.0, 0.0, 0.0, 0.0001638459045560656, 0.0, 0.0, 0.0, 0.016688488581222183)", -0.00157205915429, 5.01498942106e-05, 0.000553875847394, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.0240277197568, -0.0183582814651, 0.057696465539, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149246315045834, 9790, 1636513052, 902432918, base_link, -0.00519921606501, -0.012899641366, -0.999877609468, -0.00716473938013, "(0.00016519427834118475, 0.0, 0.0, 0.0, 0.0001638459045560656, 0.0, 0.0, 0.0, 0.016688488581222183)", -0.000426626281563, -0.000682955075017, 0.00022784262962, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.0674305578107, -0.0711624428484, -0.108145472661, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149246330179527, 9791, 1636513052, 920404911, base_link, -0.00518226065962, -0.0128933320665, -0.999877821636, -0.00715876825226, "(0.00016519427834118475, 0.0, 0.0, 0.0, 0.0001638459045560656, 0.0, 0.0, 0.0, 0.016688488581222183)", -0.000683596049382, 0.001411648514, 0.000624622988136, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.0542916201479, 0.0618498987971, 0.107863193496, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149246351351861, 9792, 1636513052, 941482067, base_link, -0.00520221240244, -0.0129020666443, -0.999877634744, -0.00715466293407, "(0.00016519427834118475, 0.0, 0.0, 0.0, 0.0001638459045560656, 0.0, 0.0, 0.0, 0.016688488581222183)", 0.00034666337832, -0.00108978532133, 0.000835537707466, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.0912089094805, -0.0627389329141, -0.150544889405, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149246371552104, 9793, 1636513052, 961713075, base_link, -0.00516906611016, -0.0128993412034, -0.999877846532, -0.00715400354094, "(0.00016519427834118475, 0.0, 0.0, 0.0, 0.0001638459045560656, 0.0, 0.0, 0.0, 0.016688488581222183)", 0.000649965976587, 0.00274148652925, 0.000501474784607, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.216000899433, 0.0102253858056, 0.113767666536, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149246390597262, 9794, 1636513052, 980829000, base_link, -0.00517460637843, -0.0129038629334, -0.999877743624, -0.00715622639745, "(0.00016519427834118475, 0.0, 0.0, 0.0, 0.0001638459045560656, 0.0, 0.0, 0.0, 0.016688488581222183)", 6.37823146574e-05, 0.00121805547705, -0.000128296557493, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.206364975755, -0.101430483252, -0.164438466063, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
