time, .header.seq, .header.stamp.secs, .header.stamp.nsecs, .header.frame_id, .orientation.x, .orientation.y, .orientation.z, .orientation.w, .orientation_covariance, .angular_velocity.x, .angular_velocity.y, .angular_velocity.z, .angular_velocity_covariance, .linear_acceleration.x, .linear_acceleration.y, .linear_acceleration.z, .linear_acceleration_covariance
1636524445180545215, 612, 1636512749, 862632036, base_link, 0.00386493337019, -0.0148386671737, -0.686967849955, 0.726526014245, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.00175739475266, -0.000207927700937, 9.42661952682e-05, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.32779079846, 0.0360853781703, 0.471847966947, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445195691005, 613, 1636512749, 881454944, base_link, 0.00385589832747, -0.0148335087899, -0.686970717548, 0.726523456123, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", -0.00111837362693, 0.000672113147452, -0.000232163093755, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.376320607573, -0.0249349715181, -0.430613766665, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445216421088, 614, 1636512749, 901985883, base_link, 0.00386756574845, -0.0148557470693, -0.686970537078, 0.726523110369, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.00199180492095, -0.00155440826088, -0.000280198916165, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.416508945296, 0.0516006563472, 0.239437078951, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445237054467, 615, 1636512749, 922658920, base_link, 0.00384832484619, -0.0148401454474, -0.686969839761, 0.726524190745, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", -0.00161073820634, 5.26935245413e-05, 0.00030547207363, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.553338022349, -0.0162151504711, -0.226511100114, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445256191993, 616, 1636512749, 941896915, base_link, 0.00386610490474, -0.0148603871152, -0.686971117085, 0.72652247482, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.00196529100207, -0.00180399047666, -0.000148175355604, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.505887994867, 0.0984698442606, 0.257276220124, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445276553831, 617, 1636512749, 961373090, base_link, 0.00384918165944, -0.0148437047696, -0.686972638769, 0.726521466863, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", -0.0019487470858, 0.000944614583782, -0.000301859531435, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.602709715069, -0.12331238953, -0.246646865756, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445296838159, 618, 1636512749, 982640981, base_link, 0.00385487688297, -0.0148433728745, -0.68697294525, 0.72652115365, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.00128871151721, -0.00171599176338, -1.79304975091e-05, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.385043868522, 0.0534804872443, 0.452349163701, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445315664717, 619, 1636512750, 1451015, base_link, 0.00384355271907, -0.0148458161926, -0.686974040847, 0.726520127765, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", -0.00146284038287, -9.12457621784e-05, -1.52403354722e-05, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.426468783166, -0.0798621476428, -0.447459541269, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445335755808, 620, 1636512750, 21635055, base_link, 0.00384644060759, -0.0148566467181, -0.686968243472, 0.726525372856, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.0008735524554, -0.00199915027019, 0.000527971288718, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.473806617497, -0.0143074434595, 0.288581455711, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445356703461, 621, 1636512750, 42520046, base_link, 0.00384075090537, -0.0148466818413, -0.68697068376, 0.726523299231, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", -0.0010153306347, 0.000779763697887, 0.000462578471008, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.432044757492, -0.142800359622, -0.287918578223, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445376947223, 622, 1636512750, 62575101, base_link, 0.00385465368789, -0.0148638072584, -0.68696897672, 0.726524489541, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.00231037156222, -0.00138562253742, 0.000141791544125, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.466389003122, 0.0741429596907, 0.257732172134, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445395788682, 623, 1636512750, 81589937, base_link, 0.00384337231609, -0.0148588396509, -0.68697157859, 0.726522190703, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", -0.000177614551095, -0.000449358027586, 4.14234800212e-06, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.5300874743, -0.0746894066182, -0.26195961041, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445416195851, 624, 1636512750, 102081060, base_link, 0.00386579736295, -0.0149037442947, -0.686972265556, 0.726520502377, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.00442782762832, -0.0027907344303, -0.000348539075373, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.403684266805, 0.142321123321, 0.0232234183715, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445435630245, 625, 1636512750, 121504068, base_link, 0.00385670200085, -0.0149849689421, -0.686996160674, 0.726496284763, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.00938541233438, -0.00877445209114, -0.00395420058095, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.831226441764, 0.601911865739, -0.65305061919, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445460092712, 626, 1636512750, 145865917, base_link, 0.00387283904394, -0.01507154782, -0.687021047438, 0.726470873429, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.0102425969012, -0.00952031334036, -0.00492592483934, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.343603653379, 0.357934611516, 0.00552346054001, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445475442437, 627, 1636512750, 161334037, base_link, 0.00388135190196, -0.0151751946409, -0.68706745681, 0.726424778189, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.0165971296885, -0.0140911881321, -0.0115180875765, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.515994982134, 0.71996589784, -0.583113780333, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445495996253, 628, 1636512750, 181813955, base_link, 0.00391578842352, -0.0152839847885, -0.687115389649, 0.72637697356, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.0144636589437, -0.0107244748387, -0.00998592645517, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.31117471165, 0.574927289154, 0.0679522676743, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445515455860, 629, 1636512750, 201363086, base_link, 0.00396097864862, -0.0153776397075, -0.687175936784, 0.726317472426, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.0224851299851, -0.0111488261354, -0.018034795403, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.187725407798, 0.83265837876, -0.433446411332, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445536181576, 630, 1636512750, 222034931, base_link, 0.0040273564939, -0.0154446576194, -0.687237898694, 0.726257057487, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.0156230366736, -0.00423628382126, -0.0132792213664, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.345091222134, 0.686856091072, 0.23108178588, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445557141955, 631, 1636512750, 243073940, base_link, 0.00407691968893, -0.0155161377943, -0.687295029027, 0.726201192004, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.0208531114947, -0.00414077047073, -0.0198600613561, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.106921373044, 0.954214014153, -0.281864024997, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445576047804, 632, 1636512750, 261936902, base_link, 0.004143875761, -0.0155556618026, -0.687350777891, 0.726147201201, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.0137951365375, -0.000247899046855, -0.0126372320169, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.400406238297, 0.67016852528, 0.4090082527, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445595505524, 633, 1636512750, 281290054, base_link, 0.00416840864931, -0.0156274556203, -0.687398381302, 0.726100456124, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.0175597011611, -0.00343929370149, -0.017535078567, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.180969710063, 1.12448820296, -0.162046569937, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445620138715, 634, 1636512750, 305978059, base_link, 0.00421479351875, -0.0156781164447, -0.687436657311, 0.726062858412, "(0.001119229751509479, 0.0, 0.0, 0.0, 0.0011134208643506227, 0.0, 0.0, 0.0, 0.020332116676159195)", 0.0114608891885, -0.00277418045562, -0.00962354416211, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.285314082418, 0.725979776362, 0.456416161518, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445637337400, 635, 1636512750, 323100090, base_link, 0.00420215979996, -0.0157323747411, -0.687475648992, 0.726024838612, "(0.0012009665133155961, 0.0, 0.0, 0.0, 0.0011953335383568936, 0.0, 0.0, 0.0, 0.020451009234428108)", 0.01119011333, -0.00714199076904, -0.0134721049591, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.109303250277, 1.09653223556, -0.124271181499, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445656320068, 636, 1636512750, 342173099, base_link, 0.00420963777691, -0.0157813661248, -0.687505522209, 0.725995443763, "(0.001032084792536081, 0.0, 0.0, 0.0, 0.0010272549476022519, 0.0, 0.0, 0.0, 0.02041999832727015)", 0.00674530160995, -0.00599174497907, -0.00734386618973, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.0867381434419, 0.699080402565, 0.508605989495, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445676093843, 637, 1636512750, 361953973, base_link, 0.00418598725532, -0.015852147327, -0.687551589752, 0.725950410404, "(0.001032084792536081, 0.0, 0.0, 0.0, 0.0010272549476022519, 0.0, 0.0, 0.0, 0.02041999832727015)", 0.00811158237799, -0.012760237745, -0.0130858221129, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.0732696330149, 1.17581521284, -0.0549126550442, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636524445696532443, 638, 1636512750, 382335901, base_link, 0.00418451266421, -0.0158819796594, -0.68760128178, 0.725902700002, "(0.001032084792536081, 0.0, 0.0, 0.0, 0.0010272549476022519, 0.0, 0.0, 0.0, 0.02041999832727015)", 0.00431160322427, -0.00613611175431, -0.0100760163562, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.00533716646439, 0.722134615738, 0.527734257499, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
