time, .header.id, .header.msg_type, .header.port_addr, .header.length, .header.sequence, .header.idle_time, .header.time_status, .header.gps_week, .header.gps_week_seconds, .header.receiver_status, .header.reserved, .header.software_version, .ins_status, .position_type, .latitude, .longitude, .altitude, .undulation, .north_velocity, .east_velocity, .up_velocity, .roll, .pitch, .azimuth, .latitude_std, .longitude_std, .altitude_std, .north_velocity_std, .east_velocity_std, .up_velocity_std, .roll_std, .pitch_std, .azimuth_std, .extended_status, .seconds_since_update
1.63715E+18,1465,0,160,126,0,73,180,2183,270163380,33554432,18205,15990,3,56,40.00682097,116.3279461,50.30494146,-9.699999809,-0.003423285,-0.002562382,-0.005719767,-0.866196093,0.906480683,356.9359208,0.017347785,0.017259538,0.018024949,0.001289548,0.001289545,0.00111825,0.013517822,0.013537219,0.059302647,251658309,0
1.63715E+18,1465,0,160,126,0,73,180,2183,270163400,33554432,18205,15990,3,56,40.00682097,116.3279461,50.30490517,-9.699999809,-0.004148226,0.001121988,-0.001654984,-0.866970198,0.909299431,356.9358547,0.017347785,0.017259538,0.018024949,0.001289548,0.001289545,0.00111825,0.013517822,0.013537219,0.059302647,251658309,0
1.63715E+18,1465,0,160,126,0,73,180,2183,270163420,33554432,18205,15990,3,56,40.00682097,116.3279461,50.30484116,-9.699999809,-0.002810901,-0.002798936,-0.006719314,-0.867660744,0.907791801,356.9351996,0.017347785,0.017259538,0.018024949,0.001289548,0.001289545,0.00111825,0.013517822,0.013537219,0.059302647,251658309,0
1.63715E+18,1465,0,160,126,0,73,180,2183,270163440,33554432,18205,15990,3,56,40.00682097,116.3279461,50.30485146,-9.699999809,-0.003995694,0.00304112,0.000980172,-0.867485431,0.909045452,356.935042,0.017347785,0.017259538,0.018024949,0.001289548,0.001289545,0.00111825,0.013517822,0.013537219,0.059302647,251658309,0
1.63715E+18,1465,0,160,126,0,73,180,2183,270163460,33554432,18205,15990,3,56,40.00682097,116.3279461,50.30475873,-9.699999809,-0.00344149,-0.002562869,-0.005894904,-0.868325998,0.908556321,356.9342532,0.017347785,0.017259538,0.018024949,0.001289548,0.001289545,0.00111825,0.013517822,0.013537219,0.059302647,251658309,0
1.63715E+18,1465,0,160,126,0,73,180,2183,270163480,33554432,18205,15990,3,56,40.00682097,116.3279461,50.30478655,-9.699999809,-0.003663963,0.002506597,0.001588013,-0.867203226,0.909294737,356.9335926,0.017347785,0.017259538,0.018024949,0.001289548,0.001289545,0.00111825,0.013517822,0.013537219,0.059302647,251658309,0
1.63715E+18,1465,0,160,126,0,73,180,2183,270163500,33554432,18205,15990,3,56,40.00682097,116.3279461,50.3047002,-9.699999809,-0.004343286,-0.000518135,-0.003595047,-0.86741358,0.910334577,356.9343947,0.017347785,0.017259538,0.018024949,0.001289548,0.001289545,0.00111825,0.013517822,0.013537219,0.059302647,251658309,0
1.63715E+18,1465,0,160,126,0,73,180,2183,270163520,33554432,18205,15990,3,56,40.00682097,116.3279461,50.30469452,-9.699999809,-0.005490849,6.78E-05,-0.001429189,-0.866837112,0.907756192,356.9335803,0.017347785,0.017259538,0.018024949,0.001289548,0.001289545,0.00111825,0.013517822,0.013537219,0.059302647,251658309,0
1.63715E+18,1465,0,160,126,0,73,180,2183,270163540,33554432,18205,15990,3,56,40.00682097,116.3279461,50.30463615,-9.699999809,-0.004344012,0.00165003,-0.001715466,-0.867312531,0.909862319,356.9338219,0.017347785,0.017259538,0.018024949,0.001289548,0.001289545,0.00111825,0.013517822,0.013537219,0.059302647,251658309,0
1.63715E+18,1465,0,160,126,0,73,180,2183,270163560,33554432,18205,15990,3,56,40.00682097,116.3279461,50.30459254,-9.699999809,-0.003485955,-0.002812195,-0.004506414,-0.866822425,0.906889265,356.9323654,0.017347785,0.017259538,0.018024949,0.001289548,0.001289545,0.00111825,0.013517822,0.013537219,0.059302647,251658309,0
