time, .header.id, .header.msg_type, .header.port_addr, .header.length, .header.sequence, .header.idle_time, .header.time_status, .header.gps_week, .header.gps_week_seconds, .header.receiver_status, .header.reserved, .header.software_version, .ins_status, .position_type, .latitude, .longitude, .altitude, .undulation, .north_velocity, .east_velocity, .up_velocity, .roll, .pitch, .azimuth, .latitude_std, .longitude_std, .altitude_std, .north_velocity_std, .east_velocity_std, .up_velocity_std, .roll_std, .pitch_std, .azimuth_std, .extended_status, .seconds_since_update
1.63715E+18,1465,0,160,126,0,76,180,2183,270001420,33554432,18205,15990,3,56,40.00690177,116.3280129,50.29499137,-9.699999809,0.013163173,0.226100448,0.00343091,-1.218968271,1.598604993,88.70782655,0.039627396,0.039284352,0.038247544,0.026395602,0.026275946,0.017819026,0.042444471,0.042480934,0.21293281,251920449,0
1.63715E+18,1465,0,160,126,0,76,180,2183,270001440,33554432,18205,15990,3,56,40.00690177,116.3280129,50.29501746,-9.699999809,0.00891256,0.242859547,-0.003662976,-1.222581744,1.599357695,88.71178996,0.039627396,0.039284352,0.038247544,0.026395602,0.026275946,0.017819026,0.042444471,0.042480934,0.21293281,251920449,0
1.63715E+18,1465,0,160,126,0,76,180,2183,270001460,33554432,18205,15990,3,56,40.00690177,116.328013,50.29508636,-9.699999809,0.014405436,0.25656821,0.002016827,-1.223738717,1.607271699,88.7112366,0.039627396,0.039284352,0.038247544,0.026395602,0.026275946,0.017819026,0.042444471,0.042480934,0.21293281,251920449,0
1.63715E+18,1465,0,160,126,0,76,180,2183,270001480,33554432,18205,15990,3,56,40.00690177,116.328013,50.29502183,-9.699999809,0.00154412,0.274989546,-0.008913063,-1.228253739,1.612306913,88.71291571,0.039627396,0.039284352,0.038247544,0.026395602,0.026275946,0.017819026,0.042444471,0.042480934,0.21293281,251920449,0
1.63715E+18,1465,0,160,126,0,76,180,2183,270001500,33554432,18205,15990,3,56,40.00690177,116.3280131,50.29508623,-9.699999809,0.011538711,0.290926884,0.000299581,-1.230271617,1.619118017,88.7122173,0.039627396,0.039284352,0.038247544,0.026395602,0.026275946,0.017819026,0.042444471,0.042480934,0.21293281,251920449,0
1.63715E+18,1465,0,160,126,0,76,180,2183,270001520,33554432,18205,15990,3,56,40.00690176,116.3280132,50.29499101,-9.699999809,0.00250825,0.308552469,-0.009307876,-1.232823926,1.626718337,88.71118336,0.039627396,0.039284352,0.038247544,0.026395602,0.026275946,0.017819026,0.042444471,0.042480934,0.21293281,251920449,0
1.63715E+18,1465,0,160,126,0,76,180,2183,270001540,33554432,18205,15990,3,56,40.00690176,116.3280132,50.29506852,-9.699999809,0.006228102,0.325645502,-0.001101089,-1.236120135,1.632983332,88.71188209,0.039627396,0.039284352,0.038247544,0.026395602,0.026275946,0.017819026,0.042444471,0.042480934,0.21293281,251920449,0
1.63715E+18,1465,0,160,126,0,76,180,2183,270001560,33554432,18205,15990,3,56,40.00690176,116.3280133,50.2950584,-9.699999809,0.008811158,0.339635616,-0.0024582,-1.239241425,1.638919918,88.71087141,0.039627396,0.039284352,0.038247544,0.026395602,0.026275946,0.017819026,0.042444471,0.042480934,0.21293281,251920449,0
1.63715E+18,1465,0,160,126,0,76,180,2183,270001580,33554432,18205,15990,3,56,40.00690176,116.3280134,50.29521315,-9.699999809,0.004721794,0.356613547,0.004259172,-1.242681269,1.641086705,88.71118683,0.039627396,0.039284352,0.038247544,0.026395602,0.026275946,0.017819026,0.042444471,0.042480934,0.21293281,251920449,0
1.63715E+18,1465,0,160,126,0,76,180,2183,270001600,33554432,18205,15990,3,56,40.00690176,116.3280135,50.29540059,-9.699999809,0.010755831,0.373967064,0.009107581,-1.248669064,1.639690102,88.71100306,0.039627396,0.039284352,0.038247544,0.026395602,0.026275946,0.017819026,0.042444471,0.042480934,0.21293281,251920449,0
