time, .header.id, .header.msg_type, .header.port_addr, .header.length, .header.sequence, .header.idle_time, .header.time_status, .header.gps_week, .header.gps_week_seconds, .header.receiver_status, .header.reserved, .header.software_version, .ins_status, .position_type, .latitude, .longitude, .altitude, .undulation, .north_velocity, .east_velocity, .up_velocity, .roll, .pitch, .azimuth, .latitude_std, .longitude_std, .altitude_std, .north_velocity_std, .east_velocity_std, .up_velocity_std, .roll_std, .pitch_std, .azimuth_std, .extended_status, .seconds_since_update
1637149564074620894, 1465, 0, 160, 126, 0, 76, 180, 2183, 270001400, 33554432, 18205, 15990, 3, 56, 40.0069017662, 116.328012813, 50.294906537, -9.69999980927, 0.0170045035043, 0.210972473249, -0.000484651253095, -1.2164285006, 1.593254738, 88.7075308269, 0.0396273955703, 0.0392843522131, 0.0382475443184, 0.0263956021518, 0.0262759458274, 0.0178190264851, 0.0424444712698, 0.0424809344113, 0.212932810187, 251920449, 0
1637149564090705573, 1465, 0, 160, 126, 0, 76, 180, 2183, 270001420, 33554432, 18205, 15990, 3, 56, 40.0069017657, 116.328012863, 50.294991374, -9.69999980927, 0.0131631726246, 0.226100447662, 0.00343090972716, -1.21896827137, 1.59860499342, 88.7078265535, 0.0396273955703, 0.0392843522131, 0.0382475443184, 0.0263956021518, 0.0262759458274, 0.0178190264851, 0.0424444712698, 0.0424809344113, 0.212932810187, 251920449, 0
1637149564109478809, 1465, 0, 160, 126, 0, 76, 180, 2183, 270001440, 33554432, 18205, 15990, 3, 56, 40.0069017662, 116.328012917, 50.2950174585, -9.69999980927, 0.00891256033723, 0.242859546931, -0.00366297566917, -1.22258174426, 1.59935769506, 88.7117899595, 0.0396273955703, 0.0392843522131, 0.0382475443184, 0.0263956021518, 0.0262759458274, 0.0178190264851, 0.0424444712698, 0.0424809344113, 0.212932810187, 251920449, 0
1637149564130803359, 1465, 0, 160, 126, 0, 76, 180, 2183, 270001460, 33554432, 18205, 15990, 3, 56, 40.0069017661, 116.328012975, 50.2950863587, -9.69999980927, 0.0144054361654, 0.256568209623, 0.0020168272258, -1.22373871714, 1.60727169883, 88.7112366026, 0.0396273955703, 0.0392843522131, 0.0382475443184, 0.0263956021518, 0.0262759458274, 0.0178190264851, 0.0424444712698, 0.0424809344113, 0.212932810187, 251920449, 0
1637149564149363287, 1465, 0, 160, 126, 0, 76, 180, 2183, 270001480, 33554432, 18205, 15990, 3, 56, 40.0069017655, 116.328013037, 50.2950218329, -9.69999980927, 0.00154412046351, 0.27498954626, -0.00891306322122, -1.22825373905, 1.61230691306, 88.7129157089, 0.0396273955703, 0.0392843522131, 0.0382475443184, 0.0263956021518, 0.0262759458274, 0.0178190264851, 0.0424444712698, 0.0424809344113, 0.212932810187, 251920449, 0
1637149564172775813, 1465, 0, 160, 126, 0, 76, 180, 2183, 270001500, 33554432, 18205, 15990, 3, 56, 40.0069017655, 116.328013102, 50.2950862292, -9.69999980927, 0.0115387107505, 0.290926884187, 0.000299580735648, -1.23027161687, 1.61911801737, 88.7122173006, 0.0396273955703, 0.0392843522131, 0.0382475443184, 0.0263956021518, 0.0262759458274, 0.0178190264851, 0.0424444712698, 0.0424809344113, 0.212932810187, 251920449, 0
1637149564191116605, 1465, 0, 160, 126, 0, 76, 180, 2183, 270001520, 33554432, 18205, 15990, 3, 56, 40.0069017648, 116.328013172, 50.294991008, -9.69999980927, 0.00250824962953, 0.308552469447, -0.00930787576656, -1.23282392627, 1.62671833684, 88.7111833643, 0.0396273955703, 0.0392843522131, 0.0382475443184, 0.0263956021518, 0.0262759458274, 0.0178190264851, 0.0424444712698, 0.0424809344113, 0.212932810187, 251920449, 0
1637149564208888381, 1465, 0, 160, 126, 0, 76, 180, 2183, 270001540, 33554432, 18205, 15990, 3, 56, 40.0069017646, 116.328013245, 50.2950685155, -9.69999980927, 0.00622810159701, 0.325645501926, -0.00110108921647, -1.2361201345, 1.63298333223, 88.7118820942, 0.0396273955703, 0.0392843522131, 0.0382475443184, 0.0263956021518, 0.0262759458274, 0.0178190264851, 0.0424444712698, 0.0424809344113, 0.212932810187, 251920449, 0
1637149564229466335, 1465, 0, 160, 126, 0, 76, 180, 2183, 270001560, 33554432, 18205, 15990, 3, 56, 40.0069017646, 116.328013322, 50.2950584041, -9.69999980927, 0.00881115845829, 0.339635615576, -0.00245820019642, -1.23924142484, 1.63891991782, 88.7108714064, 0.0396273955703, 0.0392843522131, 0.0382475443184, 0.0263956021518, 0.0262759458274, 0.0178190264851, 0.0424444712698, 0.0424809344113, 0.212932810187, 251920449, 0
1637149564250386293, 1465, 0, 160, 126, 0, 76, 180, 2183, 270001580, 33554432, 18205, 15990, 3, 56, 40.0069017639, 116.328013403, 50.2952131452, -9.69999980927, 0.00472179359006, 0.356613547108, 0.00425917154448, -1.24268126936, 1.6410867049, 88.7111868278, 0.0396273955703, 0.0392843522131, 0.0382475443184, 0.0263956021518, 0.0262759458274, 0.0178190264851, 0.0424444712698, 0.0424809344113, 0.212932810187, 251920449, 0
