time, .header.seq, .header.stamp.secs, .header.stamp.nsecs, .header.frame_id, .orientation.x, .orientation.y, .orientation.z, .orientation.w, .orientation_covariance, .angular_velocity.x, .angular_velocity.y, .angular_velocity.z, .angular_velocity_covariance, .linear_acceleration.x, .linear_acceleration.y, .linear_acceleration.z, .linear_acceleration_covariance
1637149068847839507, 6916, 1636512982, 920470952, base_link, -0.00619573494859, -0.0158151297482, -0.999685218561, 0.018465056983, "(0.00023315803464598554, 0.0, 0.0, 0.0, 0.00023050643293099585, 0.0, 0.0, 0.0, 0.011525774010724632)", -0.000337188377381, -0.000197514936255, -0.000198054960288, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.0507360581814, -0.0228204989721, 0.115102364696, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149068865318705, 6917, 1636512982, 941602945, base_link, -0.00622046320821, -0.0158240569758, -0.999684983811, 0.0184618038357, "(0.00023315803464598554, 0.0, 0.0, 0.0, 0.00023050643293099585, 0.0, 0.0, 0.0, 0.011525774010724632)", 0.000622674291813, -0.00184682734544, -8.76285111665e-05, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.112634520183, -0.0426599705628, -0.116207826307, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149068885188528, 6918, 1636512982, 961638927, base_link, -0.00620399459482, -0.0158196426089, -0.999685158535, 0.0184616673887, "(0.00023315803464598554, 0.0, 0.0, 0.0, 0.00023050643293099585, 0.0, 0.0, 0.0, 0.011525774010724632)", 9.65547535571e-05, -0.000387445846946, -0.000290560926806, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.236857317828, 0.0787686224809, 0.107053104557, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149068907377530, 6919, 1636512982, 981672048, base_link, -0.00620671556254, -0.0158236656594, -0.99968521132, 0.0184544453858, "(0.00023315803464598554, 0.0, 0.0, 0.0, 0.00023050643293099585, 0.0, 0.0, 0.0, 0.011525774010724632)", 0.000151407658272, 0.000399799438147, -0.000669761032433, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.149839512353, -0.047700632145, -0.140611987768, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149068924532338, 6920, 1636512983, 1089096, base_link, -0.0062013938872, -0.0158205336237, -0.999685214428, 0.0184587508987, "(0.00023315803464598554, 0.0, 0.0, 0.0, 0.00023050643293099585, 0.0, 0.0, 0.0, 0.011525774010724632)", -5.85962107032e-05, -0.000197727616889, -0.000140950024895, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.185291165817, 0.0914994807466, 0.185668893412, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149068945278318, 6921, 1636512983, 21747112, base_link, -0.00620342691592, -0.0158132873887, -0.99968547214, 0.0184503178394, "(0.00023315803464598554, 0.0, 0.0, 0.0, 0.00023050643293099585, 0.0, 0.0, 0.0, 0.011525774010724632)", -0.000826051764392, 0.000439411421706, -0.000715539320517, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.0758619980804, -0.0851041348485, -0.122156403059, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149068964312355, 6922, 1636512983, 40740013, base_link, -0.00619110946103, -0.0158178545297, -0.999685388827, 0.0184550537356, "(0.00023315803464598554, 0.0, 0.0, 0.0, 0.00023050643293099585, 0.0, 0.0, 0.0, 0.011525774010724632)", -0.000174120793533, 0.0010881706422, -0.000131429746962, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.0785303000986, -0.0632210728235, 0.0872795847296, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149068986181840, 6923, 1636512983, 62678098, base_link, -0.00620230669694, -0.0158187305637, -0.999685323319, 0.0184540915468, "(0.00023315803464598554, 0.0, 0.0, 0.0, 0.00023050643293099585, 0.0, 0.0, 0.0, 0.011525774010724632)", 0.000349183510552, -0.000289291989004, 0.000122668486397, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.0948813758273, 0.0351721988091, -0.103582636479, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149069005388431, 6924, 1636512983, 81296920, base_link, -0.00618442564036, -0.0158175724027, -0.999685284421, 0.0184631902954, "(0.00023315803464598554, 0.0, 0.0, 0.0, 0.00023050643293099585, 0.0, 0.0, 0.0, 0.011525774010724632)", -0.000313735822566, 0.00101815811977, 0.00105723479845, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.182548209078, 0.0332248233325, 0.124011973314, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1637149069024803343, 6925, 1636512983, 101341962, base_link, -0.00619852629592, -0.0158227951398, -0.999685126322, 0.0184625468346, "(0.00023315803464598554, 0.0, 0.0, 0.0, 0.00023050643293099585, 0.0, 0.0, 0.0, 0.011525774010724632)", 0.000328788220161, -0.000299628256489, 0.000393676918523, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.257247454898, -0.145105125563, -0.148098567916, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
