time, .header.id, .header.msg_type, .header.port_addr, .header.length, .header.sequence, .header.idle_time, .header.time_status, .header.gps_week, .header.gps_week_seconds, .header.receiver_status, .header.reserved, .header.software_version, .ins_status, .position_type, .latitude, .longitude, .altitude, .undulation, .north_velocity, .east_velocity, .up_velocity, .roll, .pitch, .azimuth, .latitude_std, .longitude_std, .altitude_std, .north_velocity_std, .east_velocity_std, .up_velocity_std, .roll_std, .pitch_std, .azimuth_std, .extended_status, .seconds_since_update
1637149413129058446, 1465, 0, 160, 126, 0, 79, 180, 2183, 269933560, 33554432, 18205, 15990, 3, 56, 40.0068960803, 116.328021713, 50.3067773236, -9.69999980927, 0.00273347019996, 0.00316635576931, 0.00321389606057, -1.19769038124, 1.36262860158, 87.222268071, 0.0395576134324, 0.0391475632787, 0.0387130156159, 0.0262905918062, 0.0261569581926, 0.0177952107042, 0.0446714311838, 0.0447214245796, 0.149128690362, 251920449, 0
1637149413144445617, 1465, 0, 160, 126, 0, 79, 180, 2183, 269933580, 33554432, 18205, 15990, 3, 56, 40.0068960799, 116.328021713, 50.3066393435, -9.69999980927, 0.00193212229374, 0.00086557291484, -0.00347080190226, -1.19755101685, 1.36506949149, 87.2226752709, 0.0395576134324, 0.0391475632787, 0.0387130156159, 0.0262905918062, 0.0261569581926, 0.0177952107042, 0.0446714311838, 0.0447214245796, 0.149128690362, 251920449, 0
1637149413163048898, 1465, 0, 160, 126, 0, 79, 180, 2183, 269933600, 33554432, 18205, 15990, 3, 56, 40.0068960794, 116.328021712, 50.3065207349, -9.69999980927, -0.00052634725932, -0.00238305470315, -0.00605507164921, -1.19512363916, 1.36765001879, 87.2234879177, 0.0395576134324, 0.0391475632787, 0.0387130156159, 0.0262905918062, 0.0261569581926, 0.0177952107042, 0.0446714311838, 0.0447214245796, 0.149128690362, 251920449, 0
1637149413183386653, 1465, 0, 160, 126, 0, 79, 180, 2183, 269933620, 33554432, 18205, 15990, 3, 56, 40.0068960793, 116.328021715, 50.3064148333, -9.69999980927, 0.00483096546861, 0.0137565244829, 0.000393279057888, -1.19538989681, 1.37468575446, 87.2233254926, 0.0395576134324, 0.0391475632787, 0.0387130156159, 0.0262905918062, 0.0261569581926, 0.0177952107042, 0.0446714311838, 0.0447214245796, 0.149128690362, 251920449, 0
1637149413204679101, 1465, 0, 160, 126, 0, 79, 180, 2183, 269933640, 33554432, 18205, 15990, 3, 56, 40.0068960786, 116.328021716, 50.3062795531, -9.69999980927, -0.00264747104371, 0.00344647940896, -0.00663405876031, -1.19435567773, 1.37107198911, 87.2242085579, 0.0395576134324, 0.0391475632787, 0.0387130156159, 0.0262905918062, 0.0261569581926, 0.0177952107042, 0.0446714311838, 0.0447214245796, 0.149128690362, 251920449, 0
1637149413224254063, 1465, 0, 160, 126, 0, 79, 180, 2183, 269933660, 33554432, 18205, 15990, 3, 56, 40.006896079, 116.328021715, 50.3061798951, -9.69999980927, 0.00672136440385, 0.0011213861887, -0.000494732972906, -1.1966266496, 1.37945651257, 87.2238003969, 0.0395576134324, 0.0391475632787, 0.0387130156159, 0.0262905918062, 0.0261569581926, 0.0177952107042, 0.0446714311838, 0.0447214245796, 0.149128690362, 251920449, 0
1637149413244314681, 1465, 0, 160, 126, 0, 79, 180, 2183, 269933680, 33554432, 18205, 15990, 3, 56, 40.0068960783, 116.328021716, 50.3059772654, -9.69999980927, -0.00293992335528, 0.00323286454882, -0.010360118587, -1.19530225384, 1.38274182024, 87.2243205881, 0.0395576134324, 0.0391475632787, 0.0387130156159, 0.0262905918062, 0.0261569581926, 0.0177952107042, 0.0446714311838, 0.0447214245796, 0.149128690362, 251920449, 0
1637149413263453894, 1465, 0, 160, 126, 0, 79, 180, 2183, 269933700, 33554432, 18205, 15990, 3, 56, 40.0068960789, 116.328021717, 50.3058216274, -9.69999980927, 0.00527414600351, 0.0109265784644, -0.00540074391798, -1.19721820867, 1.39116366394, 87.224220262, 0.0395576134324, 0.0391475632787, 0.0387130156159, 0.0262905918062, 0.0261569581926, 0.0177952107042, 0.0446714311838, 0.0447214245796, 0.149128690362, 251920449, 0
1637149413284420782, 1465, 0, 160, 126, 0, 79, 180, 2183, 269933720, 33554432, 18205, 15990, 3, 56, 40.0068960784, 116.32802172, 50.305691476, -9.69999980927, -6.1944801043e-05, 0.0149955110045, -0.00362008803075, -1.19874956408, 1.39304355182, 87.2220300049, 0.0395576134324, 0.0391475632787, 0.0387130156159, 0.0262905918062, 0.0261569581926, 0.0177952107042, 0.0446714311838, 0.0447214245796, 0.149128690362, 251920449, 0
1637149413303341694, 1465, 0, 160, 126, 0, 79, 180, 2183, 269933740, 33554432, 18205, 15990, 3, 56, 40.0068960785, 116.328021719, 50.3055572268, -9.69999980927, -7.3480328388e-05, -0.00670896316694, -0.00535232309624, -1.19940528936, 1.39260156993, 87.2240957742, 0.0395576134324, 0.0391475632787, 0.0387130156159, 0.0262905918062, 0.0261569581926, 0.0177952107042, 0.0446714311838, 0.0447214245796, 0.149128690362, 251920449, 0
