time, .header.seq, .header.stamp.secs, .header.stamp.nsecs, .header.frame_id, .orientation.x, .orientation.y, .orientation.z, .orientation.w, .orientation_covariance, .angular_velocity.x, .angular_velocity.y, .angular_velocity.z, .angular_velocity_covariance, .linear_acceleration.x, .linear_acceleration.y, .linear_acceleration.z, .linear_acceleration_covariance
1636558244847459544, 3695, 1636512861, 102406978, base_link, 0.00309775948805, -0.0139921463079, -0.697413884411, 0.71652529443, "(0.001414238201746798, 0.0, 0.0, 0.0, 0.0014145694047763002, 0.0, 0.0, 0.0, 0.0015535758502994157)", -0.000754141233917, 0.000560506556536, -0.00019734474681, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.396610441782, 0.0220266653888, -0.0833625635347, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245018262582, 3696, 1636512861, 120440959, base_link, 0.00309775948805, -0.0139921463079, -0.697413884411, 0.71652529443, "(0.001414238201746798, 0.0, 0.0, 0.0, 0.0014145694047763002, 0.0, 0.0, 0.0, 0.0015535758502994157)", -0.000971135978911, -0.00158333683607, -0.00100537918214, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.342732457702, -0.0179603050709, 0.113030663781, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245018298442, 3697, 1636512861, 141756057, base_link, 0.0030927426414, -0.0139913609645, -0.697417162497, 0.716522140772, "(0.001414238201746798, 0.0, 0.0, 0.0, 0.0014145694047763002, 0.0, 0.0, 0.0, 0.0015535758502994157)", -0.000236316904179, 0.00030771752975, -0.000222004644934, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.33729659751, 0.0454062382042, -0.0956880388202, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245018309088, 3698, 1636512861, 162249088, base_link, 0.00307735048362, -0.013997692096, -0.697417275307, 0.716521973588, "(0.001414238201746798, 0.0, 0.0, 0.0, 0.0014145694047763002, 0.0, 0.0, 0.0, 0.0015535758502994157)", -0.000222792487413, -0.00298103337285, -0.000356342336792, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.220933692637, 0.0129797724587, 0.0730196965715, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245018339790, 3699, 1636512861, 183856010, base_link, 0.0030778845997, -0.01399041285, -0.697420438092, 0.716519034993, "(0.001414238201746798, 0.0, 0.0, 0.0, 0.0014145694047763002, 0.0, 0.0, 0.0, 0.0015535758502994157)", -0.00092052847676, 0.000294328958866, -0.000175898019738, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.213377717839, -0.0570127850893, -0.0484950043593, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245018359930, 3700, 1636512861, 202209949, base_link, 0.0030779133086, -0.013990185001, -0.697422072802, 0.716517448176, "(0.001414238201746798, 0.0, 0.0, 0.0, 0.0014145694047763002, 0.0, 0.0, 0.0, 0.0015535758502994157)", -0.00101725799789, -0.000338394958763, -0.000962907034745, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.222051666159, -0.0403376730241, -0.0034963577795, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245018378931, 3701, 1636512861, 222409009, base_link, 0.00308109427054, -0.013994066955, -0.697421681219, 0.716517739846, "(0.001414238201746798, 0.0, 0.0, 0.0, 0.0014145694047763002, 0.0, 0.0, 0.0, 0.0015535758502994157)", 0.000523894087738, 0.000282938545682, 0.000192974814859, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.292600453305, 0.00415401731754, -0.0384528376623, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245105770363, 3702, 1636512861, 240852117, base_link, 0.00308102344833, -0.0139984852023, -0.697425526724, 0.716513910807, "(0.001414238201746798, 0.0, 0.0, 0.0, 0.0014145694047763002, 0.0, 0.0, 0.0, 0.0015535758502994157)", 0.0012082450384, -0.00118248684061, -0.0012221989251, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.348231774266, 0.0639388289882, 0.0532889155583, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245105811392, 3703, 1636512861, 262212991, base_link, 0.00307884156195, -0.0139922442367, -0.697425198712, 0.716514361361, "(0.001414238201746798, 0.0, 0.0, 0.0, 0.0014145694047763002, 0.0, 0.0, 0.0, 0.0015535758502994157)", -0.000872595647693, 0.000476501640292, 0.000278024579494, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.344444342494, -0.115032670416, -0.0537162210411, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245105819605, 3704, 1636512861, 282563924, base_link, 0.00307645388656, -0.0139952781075, -0.69742196794, 0.716517457049, "(0.001414238201746798, 0.0, 0.0, 0.0, 0.0014145694047763002, 0.0, 0.0, 0.0, 0.0015535758502994157)", 0.000403920647941, -0.0012070033416, 0.000154980149249, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.383389124766, -0.0542801596546, 0.0681889624182, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245105830793, 3705, 1636512861, 305269002, base_link, 0.00308130339664, -0.0139842166969, -0.697424862188, 0.716514835056, "(0.001414238201746798, 0.0, 0.0, 0.0, 0.0014145694047763002, 0.0, 0.0, 0.0, 0.0015535758502994157)", -0.00087098399341, 0.00143949484814, 6.54106562619e-05, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.22585186046, 0.00823163591713, -0.0548675610688, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245105835817, 3706, 1636512861, 322803020, base_link, 0.00306813551548, -0.0139954386174, -0.697420243362, 0.716519168196, "(0.0015597022089547524, 0.0, 0.0, 0.0, 0.0015600126542119619, 0.0, 0.0, 0.0, 0.0016993155187328274)", -0.000261259349968, -0.00188100624462, 0.000495688375673, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.163427521801, 0.0415485117093, 0.0619325991559, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245105843977, 3707, 1636512861, 341660022, base_link, 0.00306871460134, -0.0139866384963, -0.697418354056, 0.716521176491, "(0.001367942488112242, 0.0, 0.0, 0.0, 0.0013682153110514822, 0.0, 0.0, 0.0, 0.0014524912931444117)", -0.000625778526483, 0.000323204332653, 0.000735548951117, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.184583191145, -0.0460481836813, -0.0332841813687, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245107177701, 3708, 1636512861, 361191034, base_link, 0.00308204220814, -0.0139977846627, -0.697418176812, 0.716521074144, "(0.001367942488112242, 0.0, 0.0, 0.0, 0.0013682153110514822, 0.0, 0.0, 0.0, 0.0014524912931444117)", 0.00167259699353, 7.50585855167e-05, -0.000277242132875, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.218462221898, -0.0416312245083, -0.0457374930081, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245107237914, 3709, 1636512861, 381937026, base_link, 0.00308281950273, -0.0139890823989, -0.697415842558, 0.716523512766, "(0.001367942488112242, 0.0, 0.0, 0.0, 0.0013682153110514822, 0.0, 0.0, 0.0, 0.0014524912931444117)", 0.000320618019248, 0.000632930288424, 0.000727041895772, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.293252951761, 0.0505336301196, -0.0124377994535, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245107244683, 3710, 1636512861, 401371955, base_link, 0.00307853499176, -0.0139918037163, -0.697417008686, 0.71652234302, "(0.001367942488112242, 0.0, 0.0, 0.0, 0.0013682153110514822, 0.0, 0.0, 0.0, 0.0014524912931444117)", 0.000163228586014, -0.000857334885218, -1.52988253529e-05, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.301230390196, -0.0512265508064, -0.000155846579854, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245187527954, 3711, 1636512861, 422175884, base_link, 0.00308448740074, -0.0139928824176, -0.697416388932, 0.716522899584, "(0.001367942488112242, 0.0, 0.0, 0.0, 0.0013682153110514822, 0.0, 0.0, 0.0, 0.0014524912931444117)", -8.35698788704e-05, 0.000828583744485, 0.000259704405677, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", -0.374681136746, 0.0204368620409, 0.0165719822657, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
1636558245187537789, 3712, 1636512861, 441643953, base_link, 0.00306450508949, -0.014006129662, -0.697419587331, 0.716519613373, "(0.001367942488112242, 0.0, 0.0, 0.0, 0.0013682153110514822, 0.0, 0.0, 0.0, 0.0014524912931444117)", -7.32591965713e-05, -0.00357354333428, -0.000911265126216, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)", 0.281046021, -0.0204024672966, 0.0762305785138, "(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
