time, .header.id, .header.msg_type, .header.port_addr, .header.length, .header.sequence, .header.idle_time, .header.time_status, .header.gps_week, .header.gps_week_seconds, .header.receiver_status, .header.reserved, .header.software_version, .ins_status, .position_type, .latitude, .longitude, .altitude, .undulation, .north_velocity, .east_velocity, .up_velocity, .roll, .pitch, .azimuth, .latitude_std, .longitude_std, .altitude_std, .north_velocity_std, .east_velocity_std, .up_velocity_std, .roll_std, .pitch_std, .azimuth_std, .extended_status, .seconds_since_update
1636558244847458450, 1465, 0, 160, 126, 0, 73, 180, 2183, 269464800, 33554432, 18205, 15990, 3, 56, 40.0068977483, 116.32809265, 50.3383257641, -9.69999980927, 0.0236143460151, -0.00752157617975, -0.000414869403005, -0.901593647459, 1.37270215093, 88.4404245122, 0.0376124046743, 0.0374152772129, 0.0358322262764, 0.0225470084697, 0.0224935524166, 0.014686146751, 0.0376107618213, 0.0376063585281, 0.0394154265523, 251920449, 0
1636558244929556735, 1465, 0, 160, 126, 0, 73, 180, 2183, 269464820, 33554432, 18205, 15990, 3, 56, 40.0068977476, 116.32809265, 50.3383419523, -9.69999980927, 0.0156613437064, -0.00717716186272, 0.00240220988465, -0.901932541214, 1.37205889412, 88.4409340682, 0.0376124046743, 0.0374152772129, 0.0358322262764, 0.0225470084697, 0.0224935524166, 0.014686146751, 0.0376107618213, 0.0376063585281, 0.0394154265523, 251920449, 0
1636558245016100408, 1465, 0, 160, 126, 0, 73, 180, 2183, 269464840, 33554432, 18205, 15990, 3, 56, 40.0068977493, 116.32809265, 50.3383229608, -9.69999980927, 0.0235731089144, -0.00648472098763, -0.000348936601117, -0.901923839936, 1.3722314691, 88.4409455582, 0.0376124046743, 0.0374152772129, 0.0358322262764, 0.0225470084697, 0.0224935524166, 0.014686146751, 0.0376107618213, 0.0376063585281, 0.0394154265523, 251920449, 0
1636558245016130451, 1465, 0, 160, 126, 0, 73, 180, 2183, 269464860, 33554432, 18205, 15990, 3, 56, 40.0068977488, 116.32809265, 50.3383320468, -9.69999980927, 0.0167233325472, -0.00661294381148, 0.00213613029522, -0.903673909877, 1.37147353609, 88.4409532051, 0.0376124046743, 0.0374152772129, 0.0358322262764, 0.0225470084697, 0.0224935524166, 0.014686146751, 0.0376107618213, 0.0376063585281, 0.0394154265523, 251920449, 0
1636558245016168391, 1465, 0, 160, 126, 0, 73, 180, 2183, 269464880, 33554432, 18205, 15990, 3, 56, 40.0068977504, 116.32809265, 50.3383222381, -9.69999980927, 0.0219304458634, -0.00789364902409, 0.00024781474658, -0.903027250962, 1.37093952837, 88.4414597909, 0.0376124046743, 0.0374152772129, 0.0358322262764, 0.0225470084697, 0.0224935524166, 0.014686146751, 0.0376107618213, 0.0376063585281, 0.0394154265523, 251920449, 0
1636558245016184163, 1465, 0, 160, 126, 0, 73, 180, 2183, 269464900, 33554432, 18205, 15990, 3, 56, 40.00689775, 116.32809265, 50.3383135935, -9.69999980927, 0.0170526617212, -0.00733925840033, 0.00133902591968, -0.903003112988, 1.37092573329, 88.4417212792, 0.0376124046743, 0.0374152772129, 0.0358322262764, 0.0225470084697, 0.0224935524166, 0.014686146751, 0.0376107618213, 0.0376063585281, 0.0394154265523, 251920449, 0
1636558245016207018, 1465, 0, 160, 126, 0, 73, 180, 2183, 269464920, 33554432, 18205, 15990, 3, 56, 40.0068977516, 116.328092649, 50.3382974202, -9.69999980927, 0.022709944325, -0.00755932802471, -7.41974638079e-05, -0.903068477907, 1.37149679128, 88.4416605231, 0.0376124046743, 0.0374152772129, 0.0358322262764, 0.0225470084697, 0.0224935524166, 0.014686146751, 0.0376107618213, 0.0376063585281, 0.0394154265523, 251920449, 0
1636558245104533366, 1465, 0, 160, 126, 0, 73, 180, 2183, 269464940, 33554432, 18205, 15990, 3, 56, 40.0068977511, 116.32809265, 50.3382918453, -9.69999980927, 0.0158702456911, -0.00658082356852, 0.00226710830947, -0.903429687843, 1.37184899425, 88.442275304, 0.0376124046743, 0.0374152772129, 0.0358322262764, 0.0225470084697, 0.0224935524166, 0.014686146751, 0.0376107618213, 0.0376063585281, 0.0394154265523, 251920449, 0
1636558245104578556, 1465, 0, 160, 126, 0, 73, 180, 2183, 269464960, 33554432, 18205, 15990, 3, 56, 40.0068977528, 116.328092649, 50.3382678209, -9.69999980927, 0.0230257947677, -0.00933872210213, -0.000772063245732, -0.90309208216, 1.37117051374, 88.4422217414, 0.0376124046743, 0.0374152772129, 0.0358322262764, 0.0225470084697, 0.0224935524166, 0.014686146751, 0.0376107618213, 0.0376063585281, 0.0394154265523, 251920449, 0
1636558245104595774, 1465, 0, 160, 126, 0, 73, 180, 2183, 269464980, 33554432, 18205, 15990, 3, 56, 40.0068977521, 116.328092649, 50.3382691387, -9.69999980927, 0.0144259828347, -0.00802143719817, 0.00255306881353, -0.903538306233, 1.37121285627, 88.4417032904, 0.0376124046743, 0.0374152772129, 0.0358322262764, 0.0225470084697, 0.0224935524166, 0.014686146751, 0.0376107618213, 0.0376063585281, 0.0394154265523, 251920449, 0
